"documentPlanID","policyS3DocumentMappingID","pbp","cmsContractNumber","carrier","account","group","serviceQualifier","documentType","isDefaultDocument","validFrom","validTill","createdAt","createdBy","updatedAt","updatedBy","legacyDocumentID","isDeleted","s3DocumentMappingID","policyID","policyS3DocumentID","createdAt-2","createdBy-2","updatedAt-2","updatedBy-2","policyS3DocumentID-2","s3DocumentName","s3DocumentURL","createdAt-3","createdBy-3","updatedAt-3","updatedBy-3"
469,467,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,488,False,467,1386,1,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,1,"01 Consol_ABS v2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/01 Consol_ABS v2.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
470,468,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,489,False,468,1386,6,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,6,"106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
471,469,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,490,False,469,1387,1,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,1,"01 Consol_ABS v2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/01 Consol_ABS v2.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
472,470,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,491,False,470,1387,6,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,6,"106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
473,471,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,492,False,471,1388,1,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,1,"01 Consol_ABS v2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/01 Consol_ABS v2.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
474,472,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,493,False,472,1388,6,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,6,"106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
475,473,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,494,False,473,1389,1,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,1,"01 Consol_ABS v2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/01 Consol_ABS v2.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
476,474,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,495,False,474,1389,6,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,6,"106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
477,475,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,496,False,475,1390,1,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,1,"01 Consol_ABS v2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/01 Consol_ABS v2.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
478,476,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,497,False,476,1390,6,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,6,"106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
479,477,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,498,False,477,1391,1,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,1,"01 Consol_ABS v2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/01 Consol_ABS v2.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
480,478,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,499,False,478,1391,6,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,6,"106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
481,479,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,500,False,479,1392,2,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,2,"02 Consol_ABC ALH.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/02 Consol_ABC ALH.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
482,480,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,501,False,480,1392,6,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,6,"106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
483,481,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,502,False,481,1393,2,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,2,"02 Consol_ABC ALH.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/02 Consol_ABC ALH.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
484,482,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,503,False,482,1393,6,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,6,"106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
485,483,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,504,False,483,1394,5,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,5,"09 10 Consol_EBS EBC.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/09 10 Consol_EBS EBC.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
486,484,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,505,False,484,1394,6,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,6,"106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
487,485,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,506,False,485,1395,1,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,1,"01 Consol_ABS v2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/01 Consol_ABS v2.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
488,486,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,507,False,486,1395,6,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,6,"106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
489,487,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,508,False,487,1396,1,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,1,"01 Consol_ABS v2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/01 Consol_ABS v2.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
490,488,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,509,False,488,1396,6,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,6,"106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
491,489,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,510,False,489,1397,1,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,1,"01 Consol_ABS v2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/01 Consol_ABS v2.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
492,490,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,511,False,490,1397,6,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,6,"106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
493,491,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,512,False,491,1398,5,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,5,"09 10 Consol_EBS EBC.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/09 10 Consol_EBS EBC.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
494,492,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,513,False,492,1398,6,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,6,"106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
495,493,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,514,False,493,1399,14,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,14,"5246-MTMRX1557HS_1557_MCR_9999-99_v1910.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/5246-MTMRX1557HS_1557_MCR_9999-99_v1910.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
496,494,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,515,False,494,1400,7,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,7,"11 Consol_HBL.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/11 Consol_HBL.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
497,495,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,516,False,495,1400,6,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,6,"106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
498,496,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,517,False,496,1401,4,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,4,"07 Consol_AMH.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/07 Consol_AMH.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
499,497,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,518,False,497,1401,6,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,6,"106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
500,498,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-18 04:00:00+00",NULL,"2020-05-18 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,519,False,498,1402,6,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,6,"106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/106-MTMRX1557_1557_MCR_9999-99_ENG_v1901.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
512,508,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00",NULL,"2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,531,False,508,1198,27,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,27,"BrightHealth_Insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/BrightHealth_Insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
514,510,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00",NULL,"2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,533,False,510,1199,27,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,27,"BrightHealth_Insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/BrightHealth_Insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
516,512,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00",NULL,"2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,535,False,512,1200,27,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,27,"BrightHealth_Insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/BrightHealth_Insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
518,514,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00",NULL,"2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,537,False,514,1201,27,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,27,"BrightHealth_Insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/BrightHealth_Insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
520,516,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00",NULL,"2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,539,False,516,1202,27,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,27,"BrightHealth_Insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/BrightHealth_Insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
522,518,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00",NULL,"2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,541,False,518,1203,27,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,27,"BrightHealth_Insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/BrightHealth_Insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
524,520,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00",NULL,"2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,543,False,520,1204,27,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,27,"BrightHealth_Insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/BrightHealth_Insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
526,522,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00",NULL,"2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,545,False,522,1205,27,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,27,"BrightHealth_Insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/BrightHealth_Insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
528,524,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00",NULL,"2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,547,False,524,1206,27,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,27,"BrightHealth_Insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/BrightHealth_Insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
530,526,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00",NULL,"2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,549,False,526,1207,27,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,27,"BrightHealth_Insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/BrightHealth_Insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
532,528,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00",NULL,"2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,551,False,528,1208,27,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,27,"BrightHealth_Insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/BrightHealth_Insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
534,530,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00",NULL,"2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,553,False,530,1209,27,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,27,"BrightHealth_Insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/BrightHealth_Insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
536,532,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00",NULL,"2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,555,False,532,1210,27,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,27,"BrightHealth_Insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/BrightHealth_Insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
538,534,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00",NULL,"2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,557,False,534,1211,27,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,27,"BrightHealth_Insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/BrightHealth_Insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
540,536,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF/image file in SPT",True,"2020-05-21 04:00:00+00",NULL,"2020-05-21 00:00:00+00",NULL,"2021-10-02 01:21:03.675133+00",NULL,559,False,536,1212,27,"2021-09-07 13:32:28.603831+00",NULL,"2021-09-07 13:32:28.603831+00",NULL,27,"BrightHealth_Insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/BrightHealth_Insert.pdf","2021-09-07 13:23:10.079572+00",NULL,"2021-09-07 13:23:10.079572+00",NULL
