"documentPlanID","policyS3DocumentMappingID","pbp","cmsContractNumber","carrier","account","group","serviceQualifier","documentType","isDefaultDocument","validFrom","validTill","createdAt","createdBy","updatedAt","updatedBy","legacyDocumentID","isDeleted","s3DocumentMappingID","policyID","policyS3DocumentID","createdAt-2","createdBy-2","updatedAt-2","updatedBy-2","policyS3DocumentID-2","s3DocumentName","s3DocumentURL","createdAt-3","createdBy-3","updatedAt-3","updatedBy-3","policyID-2","policyName","policyTypeID","IsMedicarePolicy","createdAt-4","createdBy-4","updatedAt-4","updatedBy-4","contractID","contractID-2","contractName","clientID","clientID-2","clientName"
1488,1306,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:26:58.51473+00","216672","2023-12-14 22:26:58.51473+00",NULL,NULL,False,1306,2123,386,"2023-12-14 22:26:58.51473+00","216672","2023-12-14 22:26:58.51473+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2123,"ESI - Centene - H5965",6,True,"2023-11-17 17:05:35.791619+00",NULL,"2023-11-17 17:05:35.791619+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1501,1319,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:39:44.106331+00","216672","2023-12-14 22:39:44.106331+00",NULL,NULL,False,1319,2131,386,"2023-12-14 22:39:44.106331+00","216672","2023-12-14 22:39:44.106331+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2131,"ESI - Centene - H6975",6,True,"2023-11-17 18:09:43.761622+00",NULL,"2023-11-17 18:09:43.761622+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1513,1331,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:51:45.224337+00","216672","2023-12-14 22:51:45.224337+00",NULL,NULL,False,1331,2142,387,"2023-12-14 22:51:45.224337+00","216672","2023-12-14 22:51:45.224337+00",NULL,387,"MACNMEDDNOVv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNOVv1.pdf","2023-12-14 17:13:22.087507+00","216672","2023-12-14 17:13:22.087507+00",NULL,2142,"ESI - Centene - H8458",6,True,"2023-11-17 21:10:15.200988+00",NULL,"2023-11-17 21:10:15.200988+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1525,1343,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 23:02:18.258255+00","216672","2023-12-14 23:02:18.258255+00",NULL,NULL,False,1343,2154,387,"2023-12-14 23:02:18.258255+00","216672","2023-12-14 23:02:18.258255+00",NULL,387,"MACNMEDDNOVv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNOVv1.pdf","2023-12-14 17:13:22.087507+00","216672","2023-12-14 17:13:22.087507+00",NULL,2154,"ESI - Centene - H9900",6,True,"2023-11-17 21:31:39.84161+00",NULL,"2023-11-17 21:31:39.84161+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1550,1368,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-15 02:14:21.758347+00","216672","2023-12-15 02:14:21.758347+00",NULL,NULL,False,1368,1843,415,"2023-12-15 02:14:21.758347+00","216672","2023-12-15 02:14:21.758347+00",NULL,415,"MAWSHPv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MAWSHPv1.pdf","2023-12-15 02:14:21.758347+00","216672","2023-12-15 02:14:21.758347+00",NULL,1843,"ESI - WellSense - H6851",6,True,"2022-08-12 19:55:15.115436+00",NULL,"2024-01-02 20:07:02.203181+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1537,1355,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00","2024-01-21 04:59:59.999+00","2023-12-14 23:08:11.774682+00","216672","2024-01-20 16:49:51.404055+00","117957",NULL,False,1355,2000,407,"2023-12-14 23:08:11.774682+00","216672","2023-12-14 23:08:11.774682+00",NULL,407,"MACMSv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACMSv1.pdf","2023-12-14 23:05:52.705977+00","216672","2023-12-14 23:05:52.705977+00",NULL,2000,"ESI - Longevity Health Plan - H8457",6,True,"2023-10-19 21:25:30.020697+00",NULL,"2023-10-19 21:25:30.020697+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1538,1356,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00","2024-01-21 04:59:59.999+00","2023-12-14 23:08:33.712341+00","216672","2024-01-20 16:51:30.802327+00","117957",NULL,False,1356,1999,407,"2023-12-14 23:08:33.712341+00","216672","2023-12-14 23:08:33.712341+00",NULL,407,"MACMSv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACMSv1.pdf","2023-12-14 23:05:52.705977+00","216672","2023-12-14 23:05:52.705977+00",NULL,1999,"ESI - Longevity Health Plan - H9590",6,True,"2023-10-19 21:24:42.635211+00",NULL,"2023-10-19 21:24:42.635211+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1424,1254,NULL,NULL,"2FFA","EX352257","015","CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-14 17:31:09.359433+00","216672","2024-01-27 03:15:11.634104+00","316544",NULL,False,1254,2075,386,"2023-12-14 17:30:13.359078+00","216672","2023-12-14 17:30:13.359078+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2075,"ESI - Centene - H0913",6,True,"2023-11-16 22:03:47.793537+00",NULL,"2023-11-16 22:03:47.793537+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1450,1276,NULL,NULL,"2FFA","EX352463","111","CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-14 19:47:16.4809+00","216672","2024-01-27 03:33:52.819526+00","316544",NULL,False,1276,2095,386,"2023-12-14 19:45:51.61583+00","216672","2023-12-14 19:45:51.61583+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2095,"ESI - Centene - H2775",6,True,"2023-11-16 22:23:57.12192+00",NULL,"2023-11-16 22:23:57.12192+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1412,1244,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 17:10:26.92868+00","216672","2023-12-14 17:10:26.92868+00",NULL,NULL,False,1244,2066,386,"2023-12-14 17:10:26.92868+00","216672","2023-12-14 17:10:26.92868+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2066,"ESI - Centene - H0111",6,True,"2023-11-16 21:56:20.905582+00",NULL,"2023-11-16 21:56:20.905582+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1438,1267,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 18:36:55.608288+00","216672","2023-12-14 18:36:55.608288+00",NULL,NULL,False,1267,2087,386,"2023-12-14 18:36:55.608288+00","216672","2023-12-14 18:36:55.608288+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2087,"ESI - Centene - H1862",6,True,"2023-11-16 22:17:25.402155+00",NULL,"2023-11-16 22:17:25.402155+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1464,1287,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 20:55:42.064424+00","216672","2023-12-14 20:55:42.064424+00",NULL,NULL,False,1287,2102,386,"2023-12-14 20:55:42.064424+00","216672","2023-12-14 20:55:42.064424+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2102,"ESI - Centene - H4073",6,True,"2023-11-16 22:29:12.737514+00",NULL,"2023-11-16 22:29:12.737514+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1477,1298,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 21:25:44.656022+00","216672","2023-12-14 21:25:44.656022+00",NULL,NULL,False,1298,2111,387,"2023-12-14 21:25:44.656022+00","216672","2023-12-14 21:25:44.656022+00",NULL,387,"MACNMEDDNOVv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNOVv1.pdf","2023-12-14 17:13:22.087507+00","216672","2023-12-14 17:13:22.087507+00",NULL,2111,"ESI - Centene - H5294",6,True,"2023-11-16 22:34:38.178427+00",NULL,"2023-11-16 22:34:38.178427+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1502,1320,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:40:33.1453+00","216672","2023-12-14 22:40:33.1453+00",NULL,NULL,False,1320,2132,387,"2023-12-14 22:40:33.1453+00","216672","2023-12-14 22:40:33.1453+00",NULL,387,"MACNMEDDNOVv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNOVv1.pdf","2023-12-14 17:13:22.087507+00","216672","2023-12-14 17:13:22.087507+00",NULL,2132,"ESI - Centene - H7169",6,True,"2023-11-17 18:10:24.750439+00",NULL,"2023-11-17 18:10:24.750439+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1514,1332,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:52:12.508281+00","216672","2023-12-14 22:52:12.508281+00",NULL,NULL,False,1332,2143,386,"2023-12-14 22:52:12.508281+00","216672","2023-12-14 22:52:12.508281+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2143,"ESI - Centene - H8553",6,True,"2023-11-17 21:14:18.775967+00",NULL,"2023-11-17 21:14:18.775967+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1526,1344,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 23:02:42.269976+00","216672","2023-12-14 23:02:42.269976+00",NULL,NULL,False,1344,2156,387,"2023-12-14 23:02:42.269976+00","216672","2023-12-14 23:02:42.269976+00",NULL,387,"MACNMEDDNOVv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNOVv1.pdf","2023-12-14 17:13:22.087507+00","216672","2023-12-14 17:13:22.087507+00",NULL,2156,"ESI - Centene - H9976",6,True,"2023-11-18 01:00:58.645187+00",NULL,"2023-11-18 01:00:58.645187+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1551,1369,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-15 02:14:54.873464+00","216672","2023-12-15 02:14:54.873464+00",NULL,NULL,False,1369,1842,416,"2023-12-15 02:14:54.873464+00","216672","2023-12-15 02:14:54.873464+00",NULL,416,"MAWLSENSEv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MAWLSENSEv1.pdf","2023-12-15 02:14:54.873464+00","216672","2023-12-15 02:14:54.873464+00",NULL,1842,"ESI - WellSense - H9585",6,True,"2022-08-12 19:44:49.982273+00",NULL,"2024-01-02 20:07:36.505404+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1814,1614,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-21 05:00:00+00",NULL,"2024-01-20 16:52:15.653308+00","117957","2024-01-20 16:52:15.653308+00",NULL,NULL,False,1614,2004,480,"2024-01-20 16:52:15.653308+00","117957","2024-01-20 16:52:15.653308+00",NULL,480,"MACMSv2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACMSv2.pdf","2024-01-20 16:47:35.716866+00","117957","2024-01-20 16:47:35.716866+00",NULL,2004,"ESI - Longevity Health Plan - H0363",6,True,"2023-10-19 21:32:32.866186+00",NULL,"2023-10-19 21:32:32.866186+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1539,1357,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00","2024-01-21 04:59:59.999+00","2023-12-14 23:08:53.830348+00","216672","2024-01-20 16:52:32.829024+00","117957",NULL,False,1357,2005,407,"2023-12-14 23:08:53.830348+00","216672","2023-12-14 23:08:53.830348+00",NULL,407,"MACMSv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACMSv1.pdf","2023-12-14 23:05:52.705977+00","216672","2023-12-14 23:05:52.705977+00",NULL,2005,"ESI - Longevity Health Plan - H9940",6,True,"2023-10-19 21:33:18.907996+00",NULL,"2023-10-19 21:33:18.907996+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1815,1615,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-21 05:00:00+00",NULL,"2024-01-20 16:52:42.128545+00","117957","2024-01-20 16:52:42.128545+00",NULL,NULL,False,1615,2005,480,"2024-01-20 16:52:42.128545+00","117957","2024-01-20 16:52:42.128545+00",NULL,480,"MACMSv2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACMSv2.pdf","2024-01-20 16:47:35.716866+00","117957","2024-01-20 16:47:35.716866+00",NULL,2005,"ESI - Longevity Health Plan - H9940",6,True,"2023-10-19 21:33:18.907996+00",NULL,"2023-10-19 21:33:18.907996+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1425,1255,NULL,NULL,"2FSA","EX352618","013","CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00","2024-01-25 04:59:59.999+00","2023-12-14 17:31:53.141637+00","216672","2024-01-24 21:22:29.539779+00","216672",NULL,False,1255,2075,390,"2023-12-14 17:31:53.141637+00","216672","2023-12-14 17:31:53.141637+00",NULL,390,"MACNDUALNJv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNDUALNJv1.pdf","2023-12-14 17:31:53.141637+00","216672","2023-12-14 17:31:53.141637+00",NULL,2075,"ESI - Centene - H0913",6,True,"2023-11-16 22:03:47.793537+00",NULL,"2023-11-16 22:03:47.793537+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1489,1307,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00","2024-01-25 04:59:59.999+00","2023-12-14 22:34:08.165328+00","216672","2024-01-24 21:23:42.085788+00","216672",NULL,False,1307,2118,399,"2023-12-14 22:34:08.165328+00","216672","2023-12-14 22:34:08.165328+00",NULL,399,"MACNMMPILv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMMPILv1.pdf","2023-12-14 22:34:08.165328+00","216672","2023-12-14 22:34:08.165328+00",NULL,2118,"ESI - Centene - H6080",6,True,"2023-11-17 15:51:47.771175+00",NULL,"2023-11-17 15:51:47.771175+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1413,1245,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 17:10:56.64998+00","216672","2023-12-14 17:10:56.64998+00",NULL,NULL,False,1245,2067,386,"2023-12-14 17:10:56.64998+00","216672","2023-12-14 17:10:56.64998+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2067,"ESI - Centene - H0174",6,True,"2023-11-16 21:57:01.423527+00",NULL,"2023-11-16 21:57:01.423527+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1439,1268,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 18:37:20.663393+00","216672","2023-12-14 18:37:20.663393+00",NULL,NULL,False,1268,2088,386,"2023-12-14 18:37:20.663393+00","216672","2023-12-14 18:37:20.663393+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2088,"ESI - Centene - H1914",6,True,"2023-11-16 22:18:01.125782+00",NULL,"2023-11-16 22:18:01.125782+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1465,1288,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 20:56:03.229251+00","216672","2023-12-14 20:56:03.229251+00",NULL,NULL,False,1288,2104,387,"2023-12-14 20:56:03.229251+00","216672","2023-12-14 20:56:03.229251+00",NULL,387,"MACNMEDDNOVv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNOVv1.pdf","2023-12-14 17:13:22.087507+00","216672","2023-12-14 17:13:22.087507+00",NULL,2104,"ESI - Centene - H4343",6,True,"2023-11-16 22:30:23.966088+00",NULL,"2023-11-16 22:30:23.966088+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1466,1289,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 20:56:23.322897+00","216672","2023-12-14 20:56:23.322897+00",NULL,NULL,False,1289,2103,386,"2023-12-14 20:56:23.322897+00","216672","2023-12-14 20:56:23.322897+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2103,"ESI - Centene - H4506",6,True,"2023-11-16 22:29:48.325435+00",NULL,"2023-11-16 22:29:48.325435+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1478,1299,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 21:26:10.11388+00","216672","2023-12-14 21:26:10.11388+00",NULL,NULL,False,1299,2112,387,"2023-12-14 21:26:10.11388+00","216672","2023-12-14 21:26:10.11388+00",NULL,387,"MACNMEDDNOVv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNOVv1.pdf","2023-12-14 17:13:22.087507+00","216672","2023-12-14 17:13:22.087507+00",NULL,2112,"ESI - Centene - H5398",6,True,"2023-11-16 22:35:18.950004+00",NULL,"2023-11-16 22:35:18.950004+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1490,1308,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:34:37.737098+00","216672","2023-12-14 22:34:37.737098+00",NULL,NULL,False,1308,2121,386,"2023-12-14 22:34:37.737098+00","216672","2023-12-14 22:34:37.737098+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2121,"ESI - Centene - H6193",6,True,"2023-11-17 15:56:32.427161+00",NULL,"2023-11-17 15:56:32.427161+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1503,1321,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:41:23.393231+00","216672","2023-12-14 22:41:23.393231+00",NULL,NULL,False,1321,2133,386,"2023-12-14 22:41:23.393231+00","216672","2023-12-14 22:41:23.393231+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2133,"ESI - Centene - H7175",6,True,"2023-11-17 21:01:58.978654+00",NULL,"2023-11-17 21:01:58.978654+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1515,1333,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:52:40.584786+00","216672","2023-12-14 22:52:40.584786+00",NULL,NULL,False,1333,2146,386,"2023-12-14 22:52:40.584786+00","216672","2023-12-14 22:52:40.584786+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2146,"ESI - Centene - H8711",6,True,"2023-11-17 21:24:13.065142+00",NULL,"2023-11-17 21:24:13.065142+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1527,1345,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 23:03:40.042776+00","216672","2023-12-14 23:03:40.042776+00",NULL,NULL,False,1345,2155,403,"2023-12-14 23:03:40.042776+00","216672","2023-12-14 23:03:40.042776+00",NULL,403,"MACNPDPv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNPDPv1.pdf","2023-12-14 23:03:40.042776+00","216672","2023-12-14 23:03:40.042776+00",NULL,2155,"ESI - Centene - S4802",6,True,"2023-11-18 01:00:23.806662+00",NULL,"2023-11-18 01:00:23.806662+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1552,1370,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-15 02:15:51.400749+00","216672","2023-12-15 02:15:51.400749+00",NULL,NULL,False,1370,1920,412,"2023-12-15 02:15:51.400749+00","216672","2023-12-15 02:15:51.400749+00",NULL,412,"MASENMEDDv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MASENMEDDv1.pdf","2023-12-15 02:09:57.455405+00","216672","2023-12-15 02:09:57.455405+00",NULL,1920,"ESI - Sentara - H2563",6,True,"2023-02-02 22:49:06.377555+00",NULL,"2023-02-02 22:49:06.377555+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1581,1399,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-20 15:23:25.525007+00","216672","2023-12-20 15:23:25.525007+00",NULL,NULL,False,1399,1844,421,"2023-12-20 15:23:25.525007+00","216672","2023-12-20 15:23:25.525007+00",NULL,421,"MAMED8435v6.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MAMED8435v6.pdf","2023-12-20 15:23:25.525007+00","216672","2023-12-20 15:23:25.525007+00",NULL,1844,"ESI - Medica - H2450",6,True,"2022-08-12 20:00:12.531377+00",NULL,"2022-08-15 16:45:02.732637+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1540,1358,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00","2024-01-21 04:59:59.999+00","2023-12-14 23:09:17.576523+00","216672","2024-01-20 16:49:06.893177+00","117957",NULL,False,1358,1998,407,"2023-12-14 23:09:17.576523+00","216672","2023-12-14 23:09:17.576523+00",NULL,407,"MACMSv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACMSv1.pdf","2023-12-14 23:05:52.705977+00","216672","2023-12-14 23:05:52.705977+00",NULL,1998,"ESI - Longevity Health Plan - H9942",6,True,"2023-10-19 21:23:49.841727+00",NULL,"2023-10-19 21:23:49.841727+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1816,1616,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-21 05:00:00+00",NULL,"2024-01-20 16:53:26.265862+00","117957","2024-01-20 16:53:26.265862+00",NULL,NULL,False,1616,1997,480,"2024-01-20 16:53:26.265862+00","117957","2024-01-20 16:53:26.265862+00",NULL,480,"MACMSv2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACMSv2.pdf","2024-01-20 16:47:35.716866+00","117957","2024-01-20 16:47:35.716866+00",NULL,1997,"ESI - EMI - S5877",6,True,"2023-10-19 21:23:06.199674+00",NULL,"2023-10-19 21:23:06.199674+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1895,1250,NULL,NULL,"2FKA",NULL,NULL,"CMR","1st Additional PDF in SPT",False,"2024-01-31 05:00:00+00",NULL,"2024-01-27 03:11:55.235054+00","316544","2024-01-27 03:12:22.279562+00","316544",NULL,True,1250,2072,389,"2023-12-14 17:25:06.524826+00","216672","2023-12-14 17:25:06.524826+00",NULL,389,"MACNHENEv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNHENEv1.pdf","2023-12-14 17:25:06.524826+00","216672","2023-12-14 17:25:06.524826+00",NULL,2072,"ESI - Centene - H0562",6,True,"2023-11-16 22:01:25.70462+00",NULL,"2023-11-16 22:01:25.70462+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1426,1254,NULL,NULL,"2FFA","EX352258","017","CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-14 17:32:15.586001+00","216672","2024-01-27 03:15:14.933109+00","316544",NULL,False,1254,2075,386,"2023-12-14 17:30:13.359078+00","216672","2023-12-14 17:30:13.359078+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2075,"ESI - Centene - H0913",6,True,"2023-11-16 22:03:47.793537+00",NULL,"2023-11-16 22:03:47.793537+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
